0.231452,0.584857,0.787225,0
0.675222,0.177862,0.714286,1
0.838557,0.165197,0.887234,2
0.714255,0.456526,0.451674,1
0.623890,0.663228,0.290963,0
0.429579,0.670370,0.311777,0
0.795770,0.120518,0.311838,1
0.254067,0.339305,0.466445,0
0.080447,0.319987,0.653127,0
0.109500,0.040529,0.844417,0
0.649068,0.064455,0.396161,1
0.969573,0.137333,0.690207,2
0.202155,0.636708,0.476150,0
0.865932,0.460036,0.423872,1
0.683889,0.778954,0.379833,0
0.885250,0.045900,0.230018,1
0.089053,0.548723,0.746391,0
0.862453,0.570482,0.228278,1
0.556902,0.221168,0.109470,1
0.806604,0.113041,0.048555,1
0.032350,0.144993,0.809931,0
0.722282,0.017151,0.276315,1
0.848201,0.242317,0.757714,2
0.537522,0.461776,0.672994,1
0.262673,0.797632,0.858394,0
0.446333,0.570452,0.438002,0
0.904294,0.432997,0.161443,1
0.240608,0.084140,0.186926,1
0.848842,0.840693,0.768151,0
0.270333,0.428968,0.900296,0
0.316172,0.064699,0.873043,1
0.658773,0.051881,0.974670,2
0.340831,0.016175,0.636738,1
0.430372,0.000000,0.000000,1
0.000000,0.000000,-0.000000,1
0.000000,-0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
-0.000000,0.000000,-0.000000,1
0.000000,-0.000000,0.000000,1
0.000000,-556616043718606793876566966272.000000,-3902.888916,0
0.000000,0.000000,0.000000,1
-0.000000,0.000000,-nan,0
-nan,202696176.000000,247967445753528320.000000,0
18161093935885149995532288.000000,4065593038411323670528.000000,0.000000,0
-0.000000,633448437297041289248768.000000,1.999954,0
131127085973696258506752.000000,1.999954,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,-29422418668347110890397499392.000000,0
0.000000,-29422418668347110890397499392.000000,0.000000,0
-29422418668347110890397499392.000000,0.000000,18060553665106954900069154816.000000,0
18521774212981005256566505472.000000,0.000000,-0.000000,0
0.000000,0.000000,0.000000,1
0.000000,-0.000000,0.000000,1
0.000000,0.000000,-26478480839147940894193573953536.000000,0
53.844818,-0.000000,-3738784497664.000000,0
344189470691557376.000000,0.000000,356347595393597440.000000,0
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
2.046879,0.000000,0.000000,2
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
0.000000,-0.000000,0.000000,1
0.000000,0.000000,0.000000,1
-0.000000,0.000000,0.000000,1
0.000000,-11.461723,376908.125000,2
25953515841001103492634673369751486464.000000,454291168.000000,9482065132637913088.000000,0
0.000000,10174018586322927616.000000,0.000000,0
0.000000,0.000000,0.000000,1
0.000000,0.000000,2.046879,0
0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,1
