0.231452,0.584857,0.787225,0
0.675222,0.177862,0.714286,2
0.838557,0.165197,0.887234,2
0.714255,0.456526,0.451674,1
0.623890,0.663228,0.290963,1
0.429579,0.670370,0.311777,0
0.795770,0.120518,0.311838,1
0.254067,0.339305,0.466445,0
0.080447,0.319987,0.653127,0
0.109500,0.040529,0.844417,2
0.649068,0.064455,0.396161,1
0.969573,0.137333,0.690207,2
0.202155,0.636708,0.476150,0
0.865932,0.460036,0.423872,1
0.683889,0.778954,0.379833,1
0.885250,0.045900,0.230018,1
0.089053,0.548723,0.746391,0
0.862453,0.570482,0.228278,1
0.556902,0.221168,0.109470,1
0.806604,0.113041,0.048555,1
0.032350,0.144993,0.809931,2
0.722282,0.017151,0.276315,1
0.848201,0.242317,0.757714,2
0.537522,0.461776,0.672994,2
0.262673,0.797632,0.858394,0
0.446333,0.570452,0.438002,0
0.904294,0.432997,0.161443,1
0.240608,0.084140,0.186926,0
0.848842,0.840693,0.768151,1
0.270333,0.428968,0.900296,2
0.316172,0.064699,0.873043,2
0.658773,0.051881,0.974670,2
0.340831,0.016175,0.636738,2
0.430372,0.797967,0.806635,0
0.875729,0.595447,0.518021,1
0.416761,0.486190,0.185553,0
0.250679,0.406751,0.860469,2
0.305368,0.337016,0.289010,0
0.354289,0.708609,0.553362,0
0.121769,0.131474,0.388623,0
0.964965,0.073000,0.096683,1
0.905271,0.570635,0.611560,1
0.947508,0.354045,0.019684,1
0.481368,0.876309,0.384564,0
0.182440,0.115146,0.954619,2
0.173528,0.855220,0.643849,0
0.729606,0.759575,0.381695,1
0.157872,0.065127,0.645253,2
0.471450,0.376812,0.758171,2
0.073122,0.996826,0.383343,0
0.961608,0.881954,0.049684,1
0.577899,0.945158,0.348735,0
0.039399,0.510453,0.225440,0
0.924223,0.112674,0.745354,2
0.596423,0.266213,0.677114,2
0.415509,0.091189,0.478805,2
0.309671,0.622669,0.407208,0
0.962523,0.830927,0.339122,1
0.825190,0.781945,0.826716,2
0.968169,0.153478,0.957579,2
0.398175,0.218390,0.729453,2
0.587390,0.421766,0.449416,1
0.008179,0.204993,0.099979,0
0.143803,0.770837,0.280068,0
0.084780,0.662862,0.482864,0
0.267953,0.954039,0.941343,0
0.834620,0.114078,0.323008,1
0.278268,0.993957,0.619861,0
0.372051,0.879482,0.603687,0
0.576037,0.071017,0.308329,1
0.054109,0.070101,0.882748,2
0.501206,0.062227,0.873470,2
0.225898,0.503189,0.088839,0
0.315073,0.479171,0.581164,0
0.624836,0.547899,0.807428,2
0.869900,0.877743,0.613697,1
0.591571,0.207495,0.890164,2
0.213324,0.743217,0.316965,0
0.620838,0.588275,0.685018,2
0.989074,0.020051,0.419446,1
0.278848,0.424024,0.630268,0
0.150304,0.481948,0.387280,0
0.743431,0.639760,0.013123,1
0.336192,0.646352,0.551317,0
0.809961,0.173376,0.985015,2
0.385144,0.558123,0.783685,0
0.779260,0.558550,0.074374,1
0.010163,0.119388,0.441908,0
0.824335,0.226295,0.075289,1
0.755699,0.355998,0.159398,1
0.849971,0.235176,0.930906,2
0.123020,0.708304,0.968902,0
0.133580,0.313425,0.712699,0
0.317209,0.740776,0.326548,0
0.796167,0.817286,0.631703,1
0.552507,0.205084,0.980529,2
0.020753,0.602710,0.842006,0
0.388867,0.793329,0.426771,0
0.540147,0.996307,0.226814,0
0.275063,0.800897,0.041353,0
